市区町,CSV局名,システム局名,CSV緯度,CSV経度,SYS緯度,SYS経度,Δ緯度,Δ経度,距離差(m),マッチ方法,判定
安芸太田町,横川,横川,34.593333,132.155833,34.5933333333333,132.155833333333,0.0,0.0,0.0,完全一致(市+局名),正常
安芸太田町,内黒山(気),内黒山(気),34.596667,132.176667,34.5966666666667,132.176666666667,-0.0,-0.0,0.0,完全一致(市+局名),正常
安芸太田町,内黒,内黒,34.595556,132.19,34.5955555555556,132.19,-0.0,0.0,0.0,完全一致(市+局名),正常
安芸太田町,布原,布原,34.536111,132.196944,34.5361111111111,132.196944444444,0.0,0.0,0.0,完全一致(市+局名),正常
安芸太田町,田吹,田吹,34.541389,132.203333,34.5413888888889,132.203333333333,-0.0,0.0,0.0,完全一致(市+局名),正常
安芸太田町,深入,深入,34.637778,132.207222,34.6377777777778,132.207222222222,-0.0,0.0,0.0,完全一致(市+局名),正常
安芸太田町,松原(国),松原(国),34.660278,132.235278,34.6602777777778,132.235277777778,-0.0,-0.0,0.0,完全一致(市+局名),正常
安芸太田町,松原,松原,34.654444,132.27,34.6544444444444,132.27,0.0,0.0,0.0,完全一致(市+局名),正常
安芸太田町,安芸太田町役場,安芸太田町役場,34.576757,132.227143,34.57675738,132.2271429,0.0,-0.0,0.0,完全一致(市+局名),正常
安芸太田町,筒賀(国),筒賀(国),34.558056,132.2475,34.5580555555556,132.2475,-0.0,0.0,0.0,完全一致(市+局名),正常
安芸太田町,寺領,寺領,34.605833,132.2675,34.6058333333333,132.2675,0.0,0.0,0.0,完全一致(市+局名),正常
安芸太田町,杉ノ泊,杉ノ泊,34.616111,132.274167,34.6161111111111,132.274166666667,0.0,-0.0,0.0,完全一致(市+局名),正常
安芸太田町,中ノ原,中ノ原,34.562778,132.304167,34.5627777777778,132.304166666667,-0.0,-0.0,0.0,完全一致(市+局名),正常
安芸太田町,猪山,猪山,34.661944,132.31,34.6619444444444,132.31,0.0,0.0,0.0,完全一致(市+局名),正常
安芸太田町,温井ダム(国),温井ダム(国),34.635,132.303333,34.635,132.303333333333,0.0,0.0,0.0,完全一致(市+局名),正常
安芸太田町,加計(国),加計(国),34.608889,132.319722,34.6088888888889,132.319722222222,-0.0,0.0,0.0,完全一致(市+局名),正常
安芸太田町,加計(気),加計(気),34.61,132.32,34.61,132.32,0.0,0.0,0.0,完全一致(市+局名),正常
安芸太田町,水谷,水谷,34.612222,132.353611,34.6122222222222,132.353611111111,0.0,0.0,0.0,完全一致(市+局名),正常
安芸太田町,黒峠,黒峠,34.569167,132.366389,34.5691666666667,132.366388888889,-0.0,-0.0,0.0,完全一致(市+局名),正常
北広島町,八幡(気),八幡(気),34.708333,132.173333,34.7083333333333,132.173333333333,0.0,0.0,0.0,完全一致(市+局名),正常
北広島町,二川,二川,34.717778,132.197222,34.7177777777778,132.197222222222,-0.0,0.0,0.0,完全一致(市+局名),正常
北広島町,雄鹿原(国),雄鹿原(国),34.7175,132.2425,34.7175,132.2425,0.0,0.0,0.0,完全一致(市+局名),正常
北広島町,上奥原(国),上奥原(国),34.763611,132.270278,34.7636111111111,132.270277777778,0.0,-0.0,0.0,完全一致(市+局名),正常
北広島町,芸北,芸北,34.756667,132.28,34.7566666666667,132.28,-0.0,0.0,0.0,完全一致(市+局名),正常
北広島町,川小田,川小田,34.7325,132.286111,34.7325,132.286111111111,0.0,0.0,0.0,完全一致(市+局名),正常
北広島町,王泊(気),王泊(気),34.698333,132.311667,34.6983333333333,132.311666666667,0.0,-0.0,0.0,完全一致(市+局名),正常
北広島町,大暮(国),大暮(国),34.751667,132.330833,34.7516666666667,132.330833333333,-0.0,0.0,0.0,完全一致(市+局名),正常
北広島町,高野,高野,34.758611,132.377778,34.7586111111111,132.377777777778,0.0,-0.0,0.0,完全一致(市+局名),正常
北広島町,溝口(国),溝口(国),34.705,132.381944,34.705,132.381944444444,0.0,0.0,0.0,完全一致(市+局名),正常
北広島町,七曲(国),七曲(国),34.615,132.399444,34.615,132.399444444444,0.0,0.0,0.0,完全一致(市+局名),正常
北広島町,中原,中原,34.681111,132.42,34.6811111111111,132.42,0.0,0.0,0.0,完全一致(市+局名),正常
北広島町,吉木,吉木,34.626667,132.433889,34.6266666666667,132.433888888889,-0.0,-0.0,0.0,完全一致(市+局名),正常
北広島町,都志見(気),都志見(気),34.646667,132.443333,34.6466666666667,132.443333333333,-0.0,0.0,0.0,完全一致(市+局名),正常
北広島町,大塚,大塚,34.780278,132.446389,34.7802777777778,132.446388888889,-0.0,-0.0,0.0,完全一致(市+局名),正常
北広島町,大朝(気),大朝(気),34.768333,132.463333,34.7683333333333,132.463333333333,0.0,0.0,0.0,完全一致(市+局名),正常
北広島町,本地(国),本地(国),34.642222,132.505833,34.6422222222222,132.505833333333,0.0,0.0,0.0,完全一致(市+局名),正常
北広島町,川戸,川戸,34.7325,132.516667,34.7325,132.516666666667,0.0,-0.0,0.0,完全一致(市+局名),正常
北広島町,藤原(国),藤原(国),34.7375,132.540556,34.7375,132.540555555556,0.0,-0.0,0.0,完全一致(市+局名),正常
安芸高田市,土師(国),土師(国),34.644167,132.622222,34.6441666666667,132.622222222222,-0.0,0.0,0.0,完全一致(市+局名),正常
安芸高田市,美土里町,美土里町,34.726111,132.626944,34.7261111111111,132.626944444444,0.0,0.0,0.0,完全一致(市+局名),正常
安芸高田市,美土里(気),美土里(気),34.721667,132.655,34.7216666666667,132.655,-0.0,0.0,0.0,完全一致(市+局名),正常
安芸高田市,多治比,多治比,34.681111,132.647222,34.6811111111111,132.647222222222,0.0,0.0,0.0,完全一致(市+局名),正常
安芸高田市,吉田(国),吉田(国),34.665278,132.714722,34.6652777777778,132.714722222222,-0.0,0.0,0.0,完全一致(市+局名),正常
安芸高田市,川根,川根,34.823333,132.650278,34.8233333333333,132.650277777778,0.0,-0.0,0.0,完全一致(市+局名),正常
安芸高田市,佐々部,佐々部,34.785,132.726944,34.785,132.726944444444,0.0,0.0,0.0,完全一致(市+局名),正常
安芸高田市,向原(国),向原(国),34.6075,132.761667,34.6075,132.761666666667,0.0,-0.0,0.0,完全一致(市+局名),正常
安芸高田市,甲田(気),甲田(気),34.695,132.76,34.695,132.76,0.0,0.0,0.0,完全一致(市+局名),正常
安芸高田市,下甲立,下甲立,34.712222,132.768333,34.7122222222222,132.768333333333,0.0,0.0,0.0,完全一致(市+局名),正常
東広島市,志和(気),志和(気),34.498333,132.66,34.4983333333333,132.66,0.0,0.0,0.0,完全一致(市+局名),正常
東広島市,東広島(気),東広島(気),34.416667,132.7,34.4166666666667,132.7,-0.0,0.0,0.0,完全一致(市+局名),正常
東広島市,篠,篠,34.476111,132.724444,34.4761111111111,132.724444444444,0.0,0.0,0.0,完全一致(市+局名),正常
東広島市,郷曽,郷曽,34.382222,132.720833,34.3822222222222,132.720833333333,0.0,0.0,0.0,完全一致(市+局名),正常
東広島市,東広島支所,東広島支所,34.425278,132.743611,34.4252777777778,132.743611111111,-0.0,0.0,0.0,完全一致(市+局名),正常
東広島市,造賀,造賀,34.485278,132.762222,34.4852777777778,132.762222222222,-0.0,0.0,0.0,完全一致(市+局名),正常
東広島市,高美が丘,高美が丘,34.4575,132.7925,34.4575,132.7925,0.0,0.0,0.0,完全一致(市+局名),正常
東広島市,福富ダム,福富ダム,34.530278,132.777222,34.5302777777778,132.777222222222,-0.0,0.0,0.0,完全一致(市+局名),正常
東広島市,久芳,久芳,34.535833,132.778889,34.5358333333333,132.778888888889,0.0,-0.0,0.0,完全一致(市+局名),正常
東広島市,岩伏,岩伏,34.357778,132.815833,34.3577777777778,132.815833333333,-0.0,0.0,0.0,完全一致(市+局名),正常
東広島市,三津,三津,34.329167,132.8175,34.3291666666667,132.8175,-0.0,0.0,0.0,完全一致(市+局名),正常
東広島市,安宿(気),安宿(気),34.566667,132.838333,34.5666666666667,132.838333333333,-0.0,0.0,0.0,完全一致(市+局名),正常
東広島市,宇山,宇山,34.516111,132.818333,34.5161111111111,132.818333333333,0.0,0.0,0.0,完全一致(市+局名),正常
東広島市,入野,入野,34.4225,132.868889,34.4225,132.868888888889,0.0,-0.0,0.0,完全一致(市+局名),正常
東広島市,日本ヶ峰,日本ヶ峰,34.485833,132.876389,34.4858333333333,132.876388888889,0.0,-0.0,0.0,完全一致(市+局名),正常
東広島市,椋梨ダム,椋梨ダム,34.5025,132.893333,34.5025,132.893333333333,0.0,0.0,0.0,完全一致(市+局名),正常
竹原市,田万里(西堀坂),田万里(西堀坂),34.409722,132.827222,34.4097222222222,132.827222222222,0.0,0.0,0.0,完全一致(市+局名),正常
竹原市,田万里,田万里,34.408611,132.839167,34.4086111111111,132.839166666667,0.0,-0.0,0.0,完全一致(市+局名),正常
竹原市,吉名,吉名,34.316389,132.870833,34.3163888888889,132.870833333333,-0.0,0.0,0.0,完全一致(市+局名),正常
竹原市,西野,西野,34.405833,133.058889,34.4058333333333,133.058888888889,0.0,-0.0,0.0,完全一致(市+局名),正常
竹原市,朝日山,朝日山,34.353118,132.877551,34.3531179,132.8775511,-0.0,0.0,0.0,完全一致(市+局名),正常
竹原市,竹原,竹原,34.335278,132.900556,34.3352777777778,132.900555555556,-0.0,-0.0,0.0,完全一致(市+局名),正常
竹原市,竹原市役所,竹原市役所,34.341235,132.905335,34.3412346,132.90533494,-0.0,-0.0,0.0,完全一致(市+局名),正常
竹原市,忠海,忠海,34.332778,132.979167,34.3327777777778,132.979166666667,-0.0,-0.0,0.0,完全一致(市+局名),正常
竹原市,竹原(気),竹原(気),34.33,132.981667,34.33,132.981666666667,0.0,-0.0,0.0,完全一致(市+局名),正常
大崎上島町,明石,明石,34.21,132.884444,34.21,132.884444444444,0.0,0.0,0.0,完全一致(市+局名),正常
大崎上島町,上組,上組,34.257778,132.916389,34.2577777777778,132.916388888889,-0.0,-0.0,0.0,完全一致(市+局名),正常
三次市,作木西野,作木西野,34.9,132.738333,34.9,132.738333333333,0.0,0.0,0.0,完全一致(市+局名),正常
三次市,大山,大山,34.818333,132.743611,34.8183333333333,132.743611111111,0.0,0.0,0.0,完全一致(市+局名),正常
三次市,横谷,横谷,34.923333,132.756111,34.9233333333333,132.756111111111,0.0,0.0,0.0,完全一致(市+局名),正常
三次市,布野(国),布野(国),34.885556,132.78,34.8855555555556,132.78,-0.0,0.0,0.0,完全一致(市+局名),正常
三次市,川地,川地,34.734167,132.796667,34.7341666666667,132.796666666667,-0.0,-0.0,0.0,完全一致(市+局名),正常
三次市,ゆめランド,ゆめランド,34.855,132.797778,34.855,132.797777777778,0.0,-0.0,0.0,完全一致(市+局名),正常
三次市,日下,日下,34.8175,132.801111,34.8175,132.801111111111,0.0,0.0,0.0,完全一致(市+局名),正常
三次市,青河,青河,34.761389,132.819722,34.7613888888889,132.819722222222,-0.0,0.0,0.0,完全一致(市+局名),正常
三次市,櫃田,櫃田,34.95,132.826944,34.95,132.826944444444,0.0,0.0,0.0,完全一致(市+局名),正常
三次市,君田(気),君田(気),34.928333,132.83,34.9283333333333,132.83,0.0,0.0,0.0,完全一致(市+局名),正常
三次市,板木(国),板木(国),34.693333,132.832222,34.6933333333333,132.832222222222,0.0,0.0,0.0,完全一致(市+局名),正常
三次市,藤根原,藤根原,34.720278,132.842778,34.7202777777778,132.842777777778,-0.0,-0.0,0.0,完全一致(市+局名),正常
三次市,三次(国),三次(国),34.803889,132.845556,34.8038888888889,132.845555555556,-0.0,-0.0,0.0,完全一致(市+局名),正常
三次市,三次(気),三次(気),34.811667,132.85,34.8116666666667,132.85,-0.0,0.0,0.0,完全一致(市+局名),正常
三次市,三次市役所,三次市役所,34.805556,132.851722,34.80555566,132.85172182,-0.0,-0.0,0.0,完全一致(市+局名),正常
三次市,東入君,東入君,34.877222,132.858056,34.8772222222222,132.858055555556,0.0,-0.0,0.0,完全一致(市+局名),正常
三次市,北部建設,北部建設,34.804722,132.859444,34.8047222222222,132.859444444444,0.0,0.0,0.0,完全一致(市+局名),正常
三次市,酒屋,酒屋,34.762778,132.86,34.7627777777778,132.86,-0.0,0.0,0.0,完全一致(市+局名),正常
三次市,上壱,上壱,34.650833,132.862222,34.6508333333333,132.862222222222,0.0,0.0,0.0,完全一致(市+局名),正常
三次市,西河内,西河内,34.843333,132.865,34.8433333333333,132.865,0.0,0.0,0.0,完全一致(市+局名),正常
三次市,南畑敷,南畑敷,34.806667,132.875278,34.8066666666667,132.875277777778,-0.0,-0.0,0.0,完全一致(市+局名),正常
三次市,畠敷,畠敷,34.813611,132.892222,34.8136111111111,132.892222222222,0.0,0.0,0.0,完全一致(市+局名),正常
三次市,上田,上田,34.694167,132.911111,34.6941666666667,132.911111111111,-0.0,0.0,0.0,完全一致(市+局名),正常
三次市,敷地,敷地,34.7475,132.965556,34.7475,132.965555555556,0.0,-0.0,0.0,完全一致(市+局名),正常
三次市,灰塚ダム(国),灰塚ダム(国),34.785833,132.986667,34.7858333333333,132.986666666667,0.0,-0.0,0.0,完全一致(市+局名),正常
三次市,上安田(国),上安田(国),34.746667,133.033611,34.7466666666667,133.033611111111,-0.0,0.0,0.0,完全一致(市+局名),正常
三次市,西野(国),西野(国),34.708611,133.073333,34.7086111111111,133.073333333333,0.0,0.0,0.0,完全一致(市+局名),正常
三次市,甲奴本郷,甲奴本郷,34.701111,133.088333,34.7011111111111,133.088333333333,0.0,0.0,0.0,完全一致(市+局名),正常
庄原市,高暮(国),高暮(国),34.995,132.795,34.995,132.795,0.0,0.0,0.0,完全一致(市+局名),正常
庄原市,高暮,高暮,35.0175,132.831667,35.0175,132.831666666667,0.0,-0.0,0.0,完全一致(市+局名),正常
庄原市,大月(国),大月(国),34.915,132.883333,34.915,132.883333333333,0.0,0.0,0.0,完全一致(市+局名),正常
庄原市,高野(気),高野(気),35.033333,132.901667,35.0333333333333,132.901666666667,0.0,-0.0,0.0,完全一致(市+局名),正常
庄原市,新市,新市,35.036389,132.915,35.0363888888889,132.915,-0.0,0.0,0.0,完全一致(市+局名),正常
庄原市,古頃,古頃,34.976111,132.947222,34.9761111111111,132.947222222222,0.0,0.0,0.0,完全一致(市+局名),正常
庄原市,比和支所,比和支所,34.983396,132.985988,34.98339599,132.98598823,-0.0,0.0,0.0,完全一致(市+局名),正常
庄原市,戸郷川,戸郷川,34.85,133.014167,34.85,133.014166666667,0.0,-0.0,0.0,完全一致(市+局名),正常
庄原市,庄原(気),庄原(気),34.86,133.023333,34.86,133.023333333333,0.0,0.0,0.0,完全一致(市+局名),正常
庄原市,三河内,三河内,34.965833,133.036111,34.9658333333333,133.036111111111,0.0,0.0,0.0,完全一致(市+局名),正常
庄原市,川北,川北,34.929167,133.040833,34.9291666666667,133.040833333333,-0.0,0.0,0.0,完全一致(市+局名),正常
庄原市,熊野,熊野,35.032778,133.055833,35.0327777777778,133.055833333333,-0.0,0.0,0.0,完全一致(市+局名),正常
庄原市,大屋,大屋,34.967778,133.058333,34.9677777777778,133.058333333333,-0.0,0.0,0.0,完全一致(市+局名),正常
庄原市,県民の森,県民の森,35.047778,133.082222,35.0477777777778,133.082222222222,-0.0,0.0,0.0,完全一致(市+局名),正常
庄原市,油木(国),油木(国),35.046389,133.110278,35.0463888888889,133.110277777778,-0.0,-0.0,0.0,完全一致(市+局名),正常
庄原市,黒目(国),黒目(国),34.738611,133.116111,34.7386111111111,133.116111111111,0.0,0.0,0.0,完全一致(市+局名),正常
庄原市,西城支所,西城支所,34.939884,133.117794,34.93988414,133.11779363,0.0,-0.0,0.0,完全一致(市+局名),正常
庄原市,西城(国),西城(国),34.944167,133.119722,34.9441666666667,133.119722222222,-0.0,0.0,0.0,完全一致(市+局名),正常
庄原市,西城中野,西城中野,34.946111,133.12,34.9461111111111,133.12,0.0,0.0,0.0,完全一致(市+局名),正常
庄原市,庄原ダム,庄原ダム,34.9025,133.074444,34.9025,133.074444444444,0.0,0.0,0.0,完全一致(市+局名),正常
庄原市,上領家(国),上領家(国),34.8025,133.120556,34.8025,133.120555555556,0.0,-0.0,0.0,完全一致(市+局名),正常
庄原市,八鳥,八鳥,34.966111,133.144722,34.9661111111111,133.144722222222,0.0,0.0,0.0,完全一致(市+局名),正常
庄原市,小鳥原,小鳥原,35.037102,133.15751,35.037102,133.15751,0.0,0.0,0.0,完全一致(市+局名),正常
庄原市,道後山(気),道後山(気),35.056667,133.188333,35.0566666666667,133.188333333333,-0.0,0.0,0.0,完全一致(市+局名),正常
庄原市,森,森,34.952222,133.200833,34.9522222222222,133.200833333333,0.0,0.0,0.0,完全一致(市+局名),正常
庄原市,持丸,持丸,35.046111,133.238333,35.0461111111111,133.238333333333,0.0,0.0,0.0,完全一致(市+局名),正常
庄原市,三坂,三坂,34.842778,133.241111,34.8427777777778,133.241111111111,-0.0,0.0,0.0,完全一致(市+局名),正常
庄原市,東城(国),東城(国),34.9025,133.265556,34.9025,133.265555555556,0.0,-0.0,0.0,完全一致(市+局名),正常
庄原市,東城(気),東城(気),34.895,133.276667,34.895,133.276666666667,0.0,-0.0,0.0,完全一致(市+局名),正常
庄原市,千鳥,千鳥,35.003333,133.281389,35.0033333333333,133.281388888889,0.0,-0.0,0.0,完全一致(市+局名),正常
庄原市,小室,小室,34.947222,133.285556,34.9472222222222,133.285555555556,0.0,-0.0,0.0,完全一致(市+局名),正常
三原市,本郷(気),本郷(気),34.435,132.918333,34.435,132.918333333333,0.0,0.0,0.0,完全一致(市+局名),正常
三原市,本谷,本谷,34.424722,132.918333,34.4247222222222,132.918333333333,0.0,0.0,0.0,完全一致(市+局名),正常
三原市,和木,和木,34.508889,132.922222,34.5088888888889,132.922222222222,-0.0,0.0,0.0,完全一致(市+局名),正常
三原市,下徳良,下徳良,34.540278,132.951389,34.5402777777778,132.951388888889,-0.0,-0.0,0.0,完全一致(市+局名),正常
三原市,菅川橋,菅川橋,34.429444,132.98,34.4294444444444,132.98,0.0,0.0,0.0,完全一致(市+局名),正常
三原市,末光,末光,34.3775,133.027778,34.3775,133.027777777778,0.0,-0.0,0.0,完全一致(市+局名),正常
三原市,江木,江木,34.543333,133.031111,34.5433333333333,133.031111111111,0.0,0.0,0.0,完全一致(市+局名),正常
三原市,吉田,吉田,34.548333,133.071667,34.5483333333333,133.071666666667,0.0,-0.0,0.0,完全一致(市+局名),正常
三原市,三原支所,三原支所,34.393611,133.0775,34.3936111111111,133.0775,0.0,0.0,0.0,完全一致(市+局名),正常
三原市,須波,須波,34.3525,133.113333,34.3525,133.113333333333,0.0,0.0,0.0,完全一致(市+局名),正常
世羅町,黒川,黒川,34.643611,132.898056,34.6436111111111,132.898055555556,0.0,-0.0,0.0,完全一致(市+局名),正常
世羅町,津名(国),津名(国),34.661389,132.916944,34.6613888888889,132.916944444444,-0.0,0.0,0.0,完全一致(市+局名),正常
世羅町,賀茂,賀茂,34.578889,132.975833,34.5788888888889,132.975833333333,-0.0,0.0,0.0,完全一致(市+局名),正常
世羅町,賀茂(国),賀茂(国),34.574167,132.988889,34.5741666666667,132.988888888889,-0.0,-0.0,0.0,完全一致(市+局名),正常
世羅町,安田,安田,34.638333,133.007222,34.6383333333333,133.007222222222,0.0,0.0,0.0,完全一致(市+局名),正常
世羅町,世羅(気),世羅(気),34.583333,133.05,34.5833333333333,133.05,0.0,0.0,0.0,完全一致(市+局名),正常
世羅町,甲山,甲山,34.584722,133.058056,34.5847222222222,133.058055555556,0.0,-0.0,0.0,完全一致(市+局名),正常
世羅町,別迫,別迫,34.625556,133.07,34.6255555555556,133.07,-0.0,0.0,0.0,完全一致(市+局名),正常
世羅町,山田川ダム,山田川ダム,34.636667,133.0725,34.6366666666667,133.0725,-0.0,0.0,0.0,完全一致(市+局名),正常
世羅町,三川,三川,34.615,133.105556,34.615,133.105555555556,0.0,-0.0,0.0,完全一致(市+局名),正常
世羅町,宇津戸(国),宇津戸(国),34.559167,133.113611,34.5591666666667,133.113611111111,-0.0,0.0,0.0,完全一致(市+局名),正常
尾道市,御調,御調,34.501389,133.076389,34.5013888888889,133.076388888889,-0.0,-0.0,0.0,完全一致(市+局名),正常
尾道市,御調(国),御調(国),34.495,133.115278,34.495,133.115277777778,0.0,-0.0,0.0,完全一致(市+局名),正常
尾道市,美之郷,美之郷,34.447778,133.158056,34.4477777777778,133.158055555556,-0.0,-0.0,0.0,完全一致(市+局名),正常
尾道市,美ノ郷,美ノ郷,34.456111,133.191111,34.4561111111111,133.191111111111,0.0,0.0,0.0,完全一致(市+局名),正常
尾道市,栗原,栗原,34.424722,133.177778,34.4247222222222,133.177777777778,0.0,-0.0,0.0,完全一致(市+局名),正常
尾道市,梶山田,梶山田,34.495278,133.214167,34.4952777777778,133.214166666667,-0.0,-0.0,0.0,完全一致(市+局名),正常
尾道市,浦崎,浦崎,34.400278,133.264722,34.4002777777778,133.264722222222,-0.0,0.0,0.0,完全一致(市+局名),正常
尾道市,有井,有井,34.381667,133.183333,34.3816666666667,133.183333333333,-0.0,0.0,0.0,完全一致(市+局名),正常
尾道市,林,林,34.305,133.105556,34.305,133.105555555556,0.0,-0.0,0.0,完全一致(市+局名),正常
尾道市,生口島(気),生口島(気),34.278333,133.123333,34.2783333333333,133.123333333333,0.0,0.0,0.0,完全一致(市+局名),正常
府中市,上下(気),上下(気),34.693333,133.116667,34.6933333333333,133.116666666667,0.0,-0.0,0.0,完全一致(市+局名),正常
府中市,二森,二森,34.702778,133.137222,34.7027777777778,133.137222222222,-0.0,0.0,0.0,完全一致(市+局名),正常
府中市,古城(国),古城(国),34.65,133.145556,34.65,133.145555555556,0.0,-0.0,0.0,完全一致(市+局名),正常
府中市,府中(気),府中(気),34.561667,133.231667,34.5616666666667,133.231666666667,-0.0,-0.0,0.0,完全一致(市+局名),正常
府中市,府中(国),府中(国),34.564167,133.236111,34.5641666666667,133.236111111111,-0.0,0.0,0.0,完全一致(市+局名),正常
福山市,大谷山(国),大谷山(国),34.500833,133.275278,34.5008333333333,133.275277777778,0.0,-0.0,0.0,完全一致(市+局名),正常
福山市,駅家(国),駅家(国),34.600278,133.311944,34.6002777777778,133.311944444444,-0.0,0.0,0.0,完全一致(市+局名),正常
福山市,神辺(国),神辺(国),34.573889,133.418333,34.5738888888889,133.418333333333,-0.0,0.0,0.0,完全一致(市+局名),正常
福山市,四川,四川,34.599722,133.338056,34.5997222222222,133.338055555556,0.0,-0.0,0.0,完全一致(市+局名),正常
福山市,加茂,加茂,34.588611,133.356389,34.5886111111111,133.356388888889,0.0,-0.0,0.0,完全一致(市+局名),正常
福山市,福山(気),福山(気),34.446667,133.246667,34.4466666666667,133.246666666667,-0.0,-0.0,0.0,完全一致(市+局名),正常
福山市,南松永,南松永,34.429722,133.250833,34.4297222222222,133.250833333333,0.0,0.0,0.0,完全一致(市+局名),正常
福山市,大浦,大浦,34.368889,133.307222,34.3688888888889,133.307222222222,-0.0,0.0,0.0,完全一致(市+局名),正常
福山市,沼隈町,沼隈町,34.390278,133.318056,34.3902777777778,133.318055555556,-0.0,-0.0,0.0,完全一致(市+局名),正常
福山市,瀬戸,瀬戸,34.483611,133.333333,34.4836111111111,133.333333333333,0.0,0.0,0.0,完全一致(市+局名),正常
福山市,山野,山野,34.654167,133.391389,34.6541666666667,133.391388888889,-0.0,-0.0,0.0,完全一致(市+局名),正常
福山市,東部建設,東部建設,34.493889,133.3725,34.4938888888889,133.3725,-0.0,0.0,0.0,完全一致(市+局名),正常
福山市,福山(国),福山(国),34.495833,133.376389,34.4958333333333,133.376388888889,0.0,-0.0,0.0,完全一致(市+局名),正常
福山市,箕島(国),箕島(国),34.429722,133.405278,34.4297222222222,133.405277777778,0.0,-0.0,0.0,完全一致(市+局名),正常
福山市,田尻,田尻,34.419722,133.374444,34.4197222222222,133.374444444444,0.0,0.0,0.0,完全一致(市+局名),正常
神石高原町,神石町,神石町,34.800278,133.177222,34.8002777777778,133.177222222222,-0.0,0.0,0.0,完全一致(市+局名),正常
神石高原町,川南,川南,34.674167,133.205833,34.6741666666667,133.205833333333,-0.0,0.0,0.0,完全一致(市+局名),正常
神石高原町,高蓋,高蓋,34.701667,133.213333,34.7016666666667,133.213333333333,-0.0,0.0,0.0,完全一致(市+局名),正常
神石高原町,星居山,星居山,34.744167,133.220833,34.7441666666667,133.220833333333,-0.0,0.0,0.0,完全一致(市+局名),正常
神石高原町,五殿山,五殿山,34.663611,133.236944,34.6636111111111,133.236944444444,0.0,0.0,0.0,完全一致(市+局名),正常
神石高原町,神石高原町役場,神石高原町役場,34.703643,133.251522,34.70364303,133.25152188,0.0,-0.0,0.0,完全一致(市+局名),正常
神石高原町,油木安田,油木安田,34.766667,133.275833,34.7666666666667,133.275833333333,-0.0,0.0,0.0,完全一致(市+局名),正常
神石高原町,油木(気),油木(気),34.763333,133.278333,34.7633333333333,133.278333333333,0.0,0.0,0.0,完全一致(市+局名),正常
神石高原町,井関,井関,34.68,133.297778,34.68,133.297777777778,0.0,-0.0,0.0,完全一致(市+局名),正常
神石高原町,時安,時安,34.6925,133.321111,34.6925,133.321111111111,0.0,0.0,0.0,完全一致(市+局名),正常
神石高原町,時安(国),時安(国),34.697222,133.340556,34.6972222222222,133.340555555556,0.0,-0.0,0.0,完全一致(市+局名),正常
神石高原町,上豊松,上豊松,34.763168,133.333897,34.76316771,133.33389722,-0.0,0.0,0.0,完全一致(市+局名),正常
神石高原町,下豊松,下豊松,34.775,133.340556,34.775,133.340555555556,0.0,-0.0,0.0,完全一致(市+局名),正常
神石高原町,笹尾,笹尾,34.80194,133.293163,34.8019401,133.2931631,0.0,0.0,0.0,完全一致(市+局名),正常
神石高原町,有木,有木,34.804578,133.347143,34.8045777,133.3471427,-0.0,-0.0,0.0,完全一致(市+局名),正常
